fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231113 175410	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	844	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0263820416538468	0.855931246207769	441	19108	9835	83613950.5247376	23
20231113 181419	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	920	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200653738245154	0.338483892206017	881	20503	10341	80110151.4242879	24
20231113 182710	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1859	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0267538434831101	0.921970715812174	11	7180	9007	81018066.4667666	25
20231113 184942	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	928	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0310457068250163	0.472869022547355	258	14528	9472	82774380.8095952	26
20231113 185959	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	447	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0441828640235583	0.754736330072662	318	16397	9432	82847284.3578211	27
20231113 191543	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2265	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200604044219329	0.983524051027525	9	19630	10698	81786523.7381309	28
20231113 193929	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3953	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0202926252198543	0.724607160933816	8	18866	10219	81286690.1549225	29
20231113 195244	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	853	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0324821090141785	0.997795949888764	449	33024	9578	83209332.3338331	30
20231113 200420	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1566	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0942640949772838	0.02976166688314	507	44444	10275	78987023.988006	31
20231113 201914	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1011	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0485476713554585	0.862277460179239	67	29332	10318	85149532.2338831	32
20231113 203217	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	963	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0551107873613636	0.877935946226634	77	40697	10292	81655850.0749625	33
20231113 205034	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2822	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0418297779466377	0.861034929956398	10	27010	10268	83256313.8430785	34
20231113 210329	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1032	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.042755973033984	0.129881244384097	101	36197	9565	79178273.3633183	35
20231113 211730	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2204	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0486130181361291	0.908746302647193	8	11486	8707	80693078.9605197	36
20231113 212817	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	532	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0356429606642668	0.90019150500702	329	29934	10357	82007546.7266367	37
20231113 214036	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1236	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.050587614549707	0.999921322844162	17	28729	9730	82138195.902049	38
20231113 215617	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1148	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0457017537049078	0.758512143618072	103	39573	9332	82025825.0874563	39
20231113 220938	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	830	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0476967864625345	0.647219033247423	123	29309	9581	81777837.5812094	40
20231113 221903	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	359	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.161882842064115	0.851354193305819	47	29253	10559	80923641.6791604	41
20231113 223657	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1208	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0374981323616744	0.856004845818685	58	23910	9961	85047792.6036981	42
20231113 225155	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	945	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0542783363522239	0.832729403458279	140	23370	9432	84472711.6441779	43
20231113 231117	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1307	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0286211625367447	0.825192547115489	87	27778	9223	83289074.9625187	44
20231113 232255	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	828	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0535957421432408	0.856464385823153	97	2994	9134	81820260.8695652	45
20231113 233653	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	855	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0462664188481908	0.836879815595015	142	27336	8913	83781033.9830085	46
20231113 235037	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	858	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0496963253294436	0.814540887184769	61	27517	9220	81314112.9435282	47
20231114 003837	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2595	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.02002053164752	0.526335909956942	198	38064	9639	83186030.4847576	48
20231114 010407	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	844	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200257764830294	0.561817552601537	1022	8851	7969	84600968.015992	49
20231114 014250	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2981	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0201380565343261	0.326129422156818	9	43381	11450	80120684.6576712	50
20231114 014728	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	326	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.128034835518116	0.0118447484643542	710	111	10248	74874294.8525737	51
20231114 021108	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1570	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200086905804735	0.845917759503229	122	16487	10891	82006658.1709145	52
20231114 024309	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1634	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0477930800382701	0.566750199553545	923	37688	11436	81007750.1249375	53
20231114 025101	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	120	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.201723702091428	0.45072907678049	311	270	8006	65307985.0074963	54
20231114 031241	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1509	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0203626098628976	0.880339113611593	402	27134	10359	85674546.2268866	55
20231114 033431	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1591	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0204656371253307	0.856660316570057	256	26456	9752	84442626.6866567	56
20231114 040404	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2379	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200071719103945	0.970493861806895	225	27196	11085	83222391.3043478	57
20231114 042843	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1918	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0204552964051025	0.855624062137609	390	28396	10314	82861270.3648176	58
20231114 044937	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1496	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0205227907183639	0.787126303027467	391	27027	9378	83395859.0704648	59
20231114 050557	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1027	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0214578228327681	0.903613277216989	443	24855	10141	83036228.3858071	60
20231114 052432	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	659	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0245582330158823	0.597575358347652	478	8611	8749	84478599.2003998	61
20231114 054841	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	800	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0207525100072776	0.527907426230076	773	7436	7888	84176703.6481759	62
20231114 061503	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1059	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0733683917262208	0.430134794339961	318	39900	10036	84828119.94003	63
20231114 062924	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	649	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0597245417425036	0.671031044020163	874	8207	10338	84127833.0834583	64
20231114 064155	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	514	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.104956397893048	0.375139794520288	479	38796	10709	80890373.3133433	65
20231114 070624	604	1891797	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1282	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0311910572203333	0.415569684021705	55	40252	10589	82226425.2873563	66
