fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231112 224207	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	734	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0373126895606566	0.731253075994274	333	18598	10686	82817570.2148926	17
20231112 225431	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1887	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0464359425409579	0.119690751973981	8	13152	8787	80360325.3373313	18
20231112 230554	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2540	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0505278042770495	0.9999086056708	9	12499	9963	84344637.1814093	19
20231112 231934	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3071	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0228494516431791	0.97080010621898	8	11335	9927	84267801.5992004	20
20231112 232610	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1276	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.130075749403206	0.885053307696539	8	16589	8995	82359897.5512244	21
20231112 233751	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1057	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0361891800019948	0.999297706451581	107	17343	10364	81445143.4282859	22
20231112 234620	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1824	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.04441925562726	0.811763018997248	8	2558	9662	82884680.6596702	23
20231113 000030	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3068	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0363826700801537	0.881253759778756	8	22263	10329	84427034.9825087	24
20231113 001326	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1121	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.021606744402082	0.670621713955109	808	15497	9195	83503965.5172414	25
20231113 002816	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2438	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0262485382018509	0.0527630074546014	843	13293	11712	79575860.069965	26
20231113 004816	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2438	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200433390236473	0.916325650621602	808	35035	10730	83950009.9950025	27
20231113 010513	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1797	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200142138925306	0.794776809375558	604	21314	9813	81626321.3393303	28
20231113 011144	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	416	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0483893910979753	0.999811361542842	810	22081	9435	82292591.2043978	29
20231113 012745	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1740	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200410305189404	0.724345762182722	969	36361	9713	81391028.9855072	30
20231113 013346	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	389	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200589118109272	0.681802104887892	796	47501	10093	76613887.5562219	31
20231113 014013	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	329	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0558105963145312	0.750213780095424	118	10975	8875	83072001.4992504	32
20231113 014806	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1499	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0699123315426969	0.680809387080902	8	22463	9343	83161598.7006497	33
20231113 020827	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2579	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0260882299409518	0.999849474803048	457	32356	10355	82749462.7686157	34
20231113 021807	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	690	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0271502858241222	0.841325140454922	406	13072	9654	83018901.5492254	35
20231113 023110	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3171	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0420662348454727	0.999185152612524	8	6995	9730	83820014.9925037	36
20231113 025507	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1707	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.020378543724572	0.446766495051586	942	13596	8817	81585727.6361819	37
20231113 031156	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3795	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0368340916603983	0.913157349420229	8	24804	10720	83800599.7001499	38
20231113 032406	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	830	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0201023434260201	0.843562859737999	894	8447	9303	82508685.1574213	39
20231113 033121	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1428	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0509092375284005	0.878586923763642	8	13614	10396	83597295.3523238	40
20231113 035150	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4727	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0265551673880497	0.643287815589796	8	15270	10243	84530884.057971	41
20231113 035952	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	989	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0393817145898278	0.716190576612675	22	15488	9263	85122718.1409295	42
20231113 040725	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1461	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0698106877562492	0.677859755868294	9	15949	9826	85102557.7211394	43
20231113 041620	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	285	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0220752144326412	0.999069720374696	535	3652	8839	81795405.7971015	44
20231113 043530	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1703	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0545277548792419	0.522264355879746	8	16437	10016	82376475.7621189	45
20231113 044142	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	565	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0769366056577735	0.845627957137068	33	15540	9061	81965063.968016	46
20231113 044708	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1035	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0744497689462496	0.650094818423645	8	4635	9708	81959302.3488256	47
20231113 050248	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3759	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.066258115585926	0.69015169274943	8	13255	9629	84884396.3018491	48
20231113 051916	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3798	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200344171014926	0.866693515506667	8	11633	10078	84103835.0824588	49
20231113 053056	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2594	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0419197941658756	0.673832229317125	8	13849	10126	84671223.3883058	50
20231113 054253	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2638	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0318588551498817	0.746112195414739	8	13337	9168	84404929.5352324	51
20231113 055011	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	504	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0690528804884166	0.659398233062129	821	15094	10019	82292787.1064468	52
20231113 055446	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	774	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0649611777823693	0.982046016775265	8	7667	10079	80751667.6661669	53
20231113 061053	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1936	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0256564124631844	0.930100888908847	1023	30387	9973	82458065.4672664	54
20231113 062749	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2146	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0243046581872371	0.878676698783032	8	30016	10477	82461339.830085	55
20231113 065520	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4155	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.037362855089389	0.607220791649827	10	22329	8484	81626912.5437281	56
20231113 070009	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	267	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.125928077260919	0.689209436940012	42	16204	9687	81005192.9035482	57
20231113 070946	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	319	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200275729704932	0.640349669919266	441	149	9607	85718876.061969	58
20231113 072251	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	482	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200220475074013	0.539251623873244	425	7282	8663	82768535.2323838	59
20231113 073112	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	294	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200769002891796	0.69168799709007	460	103	8460	82694242.8785607	60
20231113 073922	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	532	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0204151582723659	0.620387432025853	196	161	9056	83878204.8975512	61
20231113 075042	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	329	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200815214264551	0.637053707354346	680	2069	9791	83904179.4102948	62
20231113 075755	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	326	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0202344909957992	0.648827568258241	274	211	8686	83943307.3463268	63
20231113 080548	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	854	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0508556956424469	0.999864104049956	641	46326	10464	81164933.5332334	64
20231113 082201	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1228	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0348204862550267	0.341808959427827	408	16512	9169	81399088.9555222	65
20231113 083708	604	1283200	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1496	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0483544931093129	0.207982256496978	1022	35492	9150	80236756.6216892	66
