fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231113 010248	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	285	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.271255173852551	0.65879299230277	253	1794	7965	73921101.9490255	14
20231113 011944	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1177	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.043101552578737	0.783719447433541	24	14711	10164	84444263.868066	15
20231113 013023	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	227	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.286950974153588	0.195369304275955	779	32398	9765	72209617.6911544	16
20231113 014421	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	349	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.065043935926057	0.835687319505673	555	25844	11043	83125426.7866067	17
20231113 031640	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4138	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0474803090668767	0.516701988617413	8	18389	10126	84959619.1904048	18
20231113 035540	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4596	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.031770369061223	0.999828267690318	8	19483	10696	83733657.1714143	19
20231113 061647	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6652	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.020107455862738	0.504965381086239	8	133	9284	81718986.5067466	20
20231113 064052	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	463	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0547927525184057	0.493578207712345	1021	17426	10971	83677422.7886057	21
20231113 070808	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	606	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0584121183392643	0.479172137229001	265	17670	10707	84546472.2638681	22
20231113 072502	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	716	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0666753634235136	0.599793597602524	8	19579	9257	80793303.848076	23
20231113 074845	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	528	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0449352515937362	0.388747399436481	327	17791	10916	84344661.6691654	24
20231113 080644	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1738	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0517740873122478	0.0129457747137043	183	13823	12221	77880786.1069465	25
20231113 084257	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	842	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0460788398321511	0.528004628665785	389	20154	9306	81335781.1094453	26
20231113 091024	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1111	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0289954160374614	0.848430612741892	93	17871	9727	83792599.2003998	27
20231113 095216	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1954	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0444851422931035	0.587048718657793	8	16429	10355	81279217.8910545	28
20231113 104048	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2082	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0561496962307277	0.446888354525838	8	17624	10400	82718660.6696652	29
20231113 110004	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	493	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0552587502029377	0.616135195719261	461	18318	10213	84052008.4957521	30
20231113 112104	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	618	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0287601030988856	0.932430867548991	224	18644	10330	83023393.3033483	31
20231113 115125	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	664	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0490558282434872	0.528562000491884	197	18152	8168	82379442.2788606	32
20231113 121047	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	584	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.073932035095051	0.799532597484032	464	17486	8904	83851870.0649675	33
20231113 125915	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4127	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0204305533929841	0.661043086866907	25	18504	10516	84230758.6206897	34
20231113 132045	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	979	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0579805907111921	0.135624789091626	614	17603	10044	81005063.4682659	35
20231113 133601	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	387	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.110580787639296	0.938358165817559	325	17723	9170	80449660.169915	36
20231113 135454	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	499	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0418929011765653	0.927192734466065	297	17435	10329	82952872.063968	37
20231113 142852	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	758	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0442435638656577	0.5571412711001	425	17592	9675	83211511.7441279	38
20231113 144316	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1117	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.128034835518116	0.0118447484643542	710	111	8083	76057420.7896052	39
20231113 151610	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	814	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0477930800382701	0.566750199553545	923	37688	10314	81423349.3253373	40
20231113 153722	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	535	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.201723702091428	0.45072907678049	311	270	11832	68078928.5357321	41
20231113 164212	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2800	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.057698800099987	0.487840108812754	8	30123	9602	83962211.894053	42
20231113 172324	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1587	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0203623592276264	0.643901128507171	867	19194	10292	85443336.3318341	43
20231113 182043	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2761	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0201614175933198	0.663777430164683	569	28844	11478	83878687.6561719	44
20231113 190551	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1686	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0201665451483531	0.641359665414628	607	13942	11409	84781057.9710145	45
20231113 193554	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	984	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0313912867581687	0.619164034797884	1022	17452	9672	83674550.7246377	46
20231113 195949	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	830	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0533519375726951	0.648230531309	726	19826	10025	82225459.7701149	47
20231113 203455	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	941	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.059735351565296	0.454177706648781	726	18689	11040	83440559.7201399	48
20231113 210642	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1110	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0311459493037586	0.763662472812991	597	14673	9002	84611627.1864068	49
20231113 215831	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2363	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200011263756756	0.630518551373611	351	27640	10552	84524205.8970515	50
20231113 223337	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1284	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0202377049878089	0.79948891137604	823	16879	9018	83771991.0044978	51
20231113 230115	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	941	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200538235767134	0.737583139020731	183	21056	10209	83562967.0164918	52
20231113 232223	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	488	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0846732057545618	0.37350381384572	773	20972	10054	83763749.1254373	53
20231114 000318	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1470	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0209630809687547	0.985644698724055	1006	15303	10132	85521557.2213893	54
20231114 003108	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1111	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0331142803346125	0.987236705967226	969	27854	10145	83349517.7411294	55
20231114 005626	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	491	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0247178037422112	0.981024087734026	704	5188	8803	84303357.8210895	56
20231114 014058	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1296	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200621553059086	0.401271201408051	989	19651	9616	83651798.1009495	57
20231114 015959	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	454	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0458293151655875	0.999824339114795	963	12612	8832	84907894.0529735	58
20231114 022401	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	671	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0300578038332365	0.960747213584525	998	13099	9651	83639081.9590205	59
20231114 025340	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1251	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200929908745405	0.778938848319399	331	689	8329	83625095.952024	60
20231114 033920	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2130	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0203078706899573	0.777919905724946	384	31868	10647	84821364.8175912	61
20231114 050306	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3704	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0362705218803591	0.496998063760186	8	17748	9108	83574514.7426287	62
20231114 053644	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1135	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0211287177396476	0.882175953929435	870	14351	9870	83029480.2598701	63
20231114 055459	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	476	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0542069027723917	0.846227661358264	1020	15737	10149	83474741.1294353	64
20231114 065043	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1862	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0203555779991533	0.939033319807626	350	15281	9947	85681864.5677161	65
20231114 072723	604	3144748	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1246	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0212332995493806	0.798837373598592	561	12561	11470	84495947.0264868	66
