fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231121 025625	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	136	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.121226726248278	0.970037545386731	978	16630	9217	79380570.2148926	11
20231121 030742	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	608	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.090718721630983	0.250863193025289	121	39495	10256	80938974.5127436	12
20231121 033057	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1426	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0361041067278711	0.336159723671881	853	41064	9681	82290751.1244378	13
20231121 033543	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	8	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.271255173852551	0.65879299230277	253	1794	10429	63906645.1774113	14
20231121 034736	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1063	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.043101552578737	0.783719447433541	24	14711	9720	83342608.6956522	15
20231121 035236	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	91	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.286950974153588	0.195369304275955	779	32398	10752	76498658.6706647	16
20231121 043823	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9168	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0201130819612352	0.0100850799213792	86	20462	9228	79977613.1934033	17
20231121 044333	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	581	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0786594577498443	0.999578293951596	8	10113	11603	80530424.2878561	18
20231121 045157	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1225	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.135957874022132	0.010694839833632	721	1440	8964	77510310.8445777	19
20231121 050540	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	718	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0390938605783727	0.770950057769736	517	14078	9813	85334887.0564718	20
20231121 052335	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	701	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0276728044977398	0.704293894718284	759	3593	7716	83503962.0189905	21
20231121 053358	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	317	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0399045583657205	0.999279087316515	586	6896	9630	83472498.7506247	22
20231121 054144	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1235	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.148240466204831	0.010439362989458	754	50000	11004	77952069.9650175	23
20231121 061325	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2623	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200362229212659	0.709851610603837	508	22552	8759	84378094.4527736	24
20231121 062233	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	434	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0959838647044512	0.734613367602555	558	18459	9467	82195087.956022	25
20231121 063644	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	668	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0353788822911407	0.634272409321334	393	9437	8097	82072684.157921	26
20231121 064822	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	576	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0375946129422448	0.71190176718894	632	15977	9294	81465538.2308846	27
20231121 070048	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	526	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0240791290025535	0.821829511446141	510	103	9044	81533299.3503248	28
20231121 070956	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	335	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0726910052292677	0.998697356087014	483	13110	10711	85973884.5577211	29
20231121 072342	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	936	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0552027912723471	0.998823290945507	346	24561	10501	85779136.9315342	30
20231121 074941	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2115	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200722680260719	0.994736802739605	404	26981	9897	85135752.6236882	31
20231121 081056	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1101	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0624327850747525	0.3941177009466	447	25499	8990	86388640.6796602	32
20231121 081934	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	175	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0909280353387405	0.985487478202886	1024	4570	8821	82464614.1929035	33
20231121 082825	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	419	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0742790890351717	0.664441575892673	492	25199	8996	80470558.7206397	34
20231121 085933	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1850	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0200690035596901	0.360431852416824	416	26659	11919	80754186.4067966	35
20231121 091755	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1507	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.038607232519097	0.76702808507946	378	34601	10543	82898250.3748126	36
20231121 092620	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	281	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0574312057130554	0.996691738959761	474	12995	8110	82816086.9565217	37
20231121 093422	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	185	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0676032089844719	0.998826251826391	356	7789	9129	82463816.5917041	38
20231121 095112	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	679	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0555539293897356	0.48247287136235	360	25092	9647	83795817.5912044	39
20231121 100437	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	640	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0451050054118954	0.830109388391113	460	9186	9781	79574639.1804098	40
20231121 100940	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	434	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.128034835518116	0.0118447484643542	710	111	9714	76425608.195902	41
20231121 102636	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	655	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0477930800382701	0.566750199553545	923	37688	9671	80010066.4667666	42
20231121 103548	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	229	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.201723702091428	0.45072907678049	311	270	11223	68750624.187906	43
20231121 104506	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	147	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0714177635036676	0.998849135969242	581	3278	10653	83859044.9775112	44
20231121 105636	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	458	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0617903752078292	0.321366663183219	346	19432	8857	82300210.3948026	45
20231121 110900	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	379	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0628489074682796	0.545426325982368	462	45763	9347	80717566.7166417	46
20231121 111445	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	191	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.260676087249076	0.170088615595345	750	27154	11535	76596809.0954523	47
20231121 111944	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	71	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.282788673023238	0.742747916108462	452	21504	10104	78840835.5822089	48
20231121 112808	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	324	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0810818979100964	0.203722652619656	582	11022	7915	81280757.1214393	49
20231121 113504	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	200	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.132754844234941	0.250499685881905	668	31452	10568	80825799.1004498	50
20231121 114442	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1392	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.108047094369017	0.0194529338203534	875	37826	10810	79529200.3998001	51
20231121 115300	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	187	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.241548960046736	0.312000674214829	440	689	7316	64457945.0274863	52
20231121 120016	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	211	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0838769896121846	0.830484496916058	503	13812	8114	82242779.6101949	53
20231121 121024	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	689	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0844448273283263	0.999835389643982	499	40517	9586	83779239.3803098	54
20231121 123137	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1889	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0394156213141722	0.999868436847838	294	42225	8923	83369884.5577211	55
20231121 124644	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	597	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0516168944650596	0.398350243341706	494	14590	9968	82548617.6911544	56
20231121 125738	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	351	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0741254471676405	0.40463348919618	424	25280	10748	81469687.1564218	57
20231121 130718	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	153	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.062256214777188	0.367539495810739	499	3197	8995	85856329.3353323	58
20231121 131820	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	671	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0545278095815505	0.998818505728376	177	26671	9539	83019863.5682159	59
20231121 132918	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	373	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0622664977535995	0.267682578796267	448	4693	8122	82137944.027986	60
20231121 134106	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	910	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0729427652319711	0.999683312698007	491	47369	10436	83291268.3658171	61
20231121 134956	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	121	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.078287552573084	0.999454619978931	488	2904	8153	81389909.5452274	62
20231121 141047	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1149	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0594641794414874	0.387905548890363	487	36777	11794	83537692.153923	63
20231121 142355	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	732	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0356443012431686	0.930591946643205	497	16205	9776	83684261.8690655	64
20231121 144058	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1394	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.020010811857249	0.84096551009372	331	48885	10393	81643602.6986507	65
20231121 150001	604	1881804	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	932	1	1	1	FALSE	1	0.1	50	0.5	TRUE	108967	0.0649419915130457	0.39541111199976	489	22722	9178	80661066.4667666	66
